Name,Year,Population 0-14,Population 15-64,Population 65+,Population,Births,Deaths,Migrations,E.Migration
Sweden,1996,1690783.0,5659295.0,1542156.0,8892234,95297.0,94036.0,6011.0,7072.0
Sweden,1997,1685536.0,5672721.0,1539362.0,8897619,90502.0,93278.0,6275.0,1886.0
Sweden,1998,1677647.0,5689862.0,1535175.0,8902684,89028.0,93271.0,10873.0,-1565.0
Sweden,1999,1666282.0,5712059.0,1531449.0,8909790,88173.0,94726.0,14134.0,-475.0
Sweden,2000,1652751.0,5741201.0,1530402.0,8924354,90441.0,93461.0,24568.0,-6984.0
Sweden,2001,1639621.0,5776215.0,1532475.0,8948311,91466.0,93752.0,28654.0,-2411.0
Sweden,2002,1624897.0,5815898.0,1536643.0,8977438,95815.0,95009.0,31078.0,-2757.0
Sweden,2003,1608521.0,5857185.0,1545158.0,9010864,99157.0,92961.0,28772.0,-1542.0
Sweden,2004,1588938.0,5900635.0,1556694.0,9046267,100928.0,90532.0,25442.0,-435.0
Sweden,2005,1566867.0,5944815.0,1570878.0,9082560,101346.0,91710.0,27111.0,-454.0
Sweden,2006,1551342.0,5989112.0,1593268.0,9133722,105913.0,91177.0,50842.0,-14416.0
Sweden,2007,1541696.0,6033318.0,1626376.0,9201390,107421.0,91729.0,54067.0,-2091.0
Sweden,2008,1536726.0,6069078.0,1667329.0,9273133,109301.0,91449.0,55877.0,-1986.0
Sweden,2009,1539164.0,6099498.0,1713715.0,9352377,111801.0,90080.0,63040.0,-5517.0
Sweden,2010,1549752.0,6120960.0,1761596.0,9432308,115641.0,90487.0,49948.0,4829.0
Sweden,2011,1566560.0,6128891.0,1807968.0,9503419,111770.0,89938.0,45288.0,3991.0
Sweden,2012,1589479.0,6131748.0,1852028.0,9573255,113177.0,91938.0,51312.0,-2715.0
Sweden,2013,1617217.0,6137606.0,1892824.0,9647647,113543.0,90402.0,53093.0,-1842.0
Sweden,2014,1649367.0,6156545.0,1930662.0,9736574,114868.0,88976.0,75729.0,-12694.0
Sweden,2015,1684558.0,6190160.0,1963824.0,9838542,114812.0,90907.0,78410.0,-347.0
Sweden,2016,1724018.0,6243497.0,1993944.0,9961459,117372.0,90982.0,117127.0,-20600.0
Sweden,2017,1762136.0,6307784.0,2024418.0,10094338,115345.0,91972.0,98869.0,10637.0
Sweden,2018,1791035.0,6366260.0,2052768.0,10210063,115774.0,92185.0,85621.0,6515.0
Sweden,2019,1810898.0,6418176.0,2082481.0,10311555,114454.0,88766.0,68087.0,7717.0
Sweden,2020,1819682.0,6451792.0,2111204.0,10382678,113014.0,98124.0,33581.0,22652.0
Sweden,2021,1821239.0,6475561.0,2135435.0,10432235,113463.0,98506.0,35686.0,-1086.0
Sweden,2022,1820750.0,6504540.0,2158357.0,10483647,113586.0,99197.0,37792.0,-769.0
Sweden,2023,1818621.0,6537499.0,2180218.0,10536338,113423.0,100121.0,39898.0,-509.0
Switzerland,1991,1173050.0,4753437.0,998590.0,6925077,86200.0,62634.0,62088.0,-3696915.0
Switzerland,1992,1199774.0,4790777.0,1010059.0,7000610,86910.0,62302.0,40804.0,10121.0
Switzerland,1993,1222133.0,4820442.0,1021446.0,7064021,83762.0,62512.0,40160.0,2001.0
Switzerland,1994,1238840.0,4848270.0,1033878.0,7120988,82980.0,61987.0,31531.0,4443.0
Switzerland,1995,1249453.0,4867745.0,1047014.0,7164212,82203.0,63387.0,15106.0,9302.0
Switzerland,1996,1255281.0,4874142.0,1059355.0,7188778,83007.0,62637.0,-5159.0,9355.0
Switzerland,1997,1256247.0,4874415.0,1071502.0,7202164,80584.0,62839.0,-6186.0,1827.0
Switzerland,1998,1255333.0,4877870.0,1083843.0,7217046,78949.0,62569.0,1825.0,-3323.0
Switzerland,1999,1255390.0,4889719.0,1097390.0,7242499,78408.0,62503.0,16797.0,-7249.0
Switzerland,2000,1254869.0,4910445.0,1111937.0,7277251,78458.0,62528.0,20872.0,-2050.0
Switzerland,2001,1251044.0,4933712.0,1125791.0,7310547,72295.0,61228.0,18723.0,3506.0
Switzerland,2002,1244407.0,4962172.0,1137410.0,7343989,72372.0,61768.0,26489.0,-3651.0
Switzerland,2003,1235180.0,4994889.0,1148574.0,7378643,71848.0,63070.0,23437.0,2439.0
Switzerland,2004,1224593.0,5028996.0,1161785.0,7415374,73082.0,60180.0,28346.0,-4517.0
Switzerland,2005,1215217.0,5064697.0,1177440.0,7457354,72903.0,61124.0,30932.0,-731.0
Switzerland,2006,1205108.0,5105847.0,1196675.0,7507630,73371.0,60283.0,44751.0,-7563.0
Switzerland,2007,1198443.0,5167697.0,1220764.0,7586904,74494.0,61089.0,87303.0,-21434.0
Switzerland,2008,1198595.0,5252783.0,1248844.0,7700222,76691.0,61233.0,110471.0,-12611.0
Switzerland,2009,1202632.0,5335037.0,1279072.0,7816741,78286.0,62476.0,91300.0,9409.0
Switzerland,2010,1209504.0,5417688.0,1310305.0,7937497,80290.0,62649.0,116761.0,-13646.0
Switzerland,2011,1212401.0,5471332.0,1344115.0,8027848,80808.0,62091.0,27583.0,44051.0
Switzerland,2012,1210616.0,5488289.0,1378637.0,8077542,82164.0,64173.0,35096.0,-3393.0
Switzerland,2013,1212446.0,5515986.0,1412328.0,8140760,82731.0,64961.0,55579.0,-10131.0
Switzerland,2014,1217572.0,5549134.0,1446003.0,8212709,85287.0,63938.0,49201.0,1399.0
Switzerland,2015,1223983.0,5579072.0,1479088.0,8282143,86559.0,67606.0,49364.0,1117.0
Switzerland,2016,1235502.0,5608413.0,1510353.0,8354268,87883.0,64964.0,53014.0,-3808.0
Switzerland,2017,1249068.0,5626547.0,1543042.0,8418657,87381.0,66971.0,32436.0,11543.0
Switzerland,2018,1260967.0,5633576.0,1576345.0,8470888,87851.0,67088.0,30853.0,615.0
Switzerland,2019,1271760.0,5642423.0,1611133.0,8525316,86172.0,67780.0,38848.0,-2812.0
Switzerland,2020,1282671.0,5659192.0,1643835.0,8585698,85914.0,76195.0,53804.0,-3141.0
Switzerland,2021,1296369.0,5678483.0,1678524.0,8653376,89644.0,71192.0,53382.0,-4156.0
Switzerland,2022,1310909.0,5695040.0,1718361.0,8724310,89673.0,72598.0,52958.0,901.0
Switzerland,2023,1324187.0,5710025.0,1759192.0,8793404,89613.0,73995.0,52536.0,940.0
Trinidad and Tobago,1991,402543.0,743606.0,75056.0,1221205,22368.0,8266.0,-6339.0,-7579962.0
Trinidad and Tobago,1992,398848.0,753736.0,76669.0,1229253,23064.0,8391.0,-6339.0,-286.0
Trinidad and Tobago,1993,393786.0,764543.0,78213.0,1236542,21094.0,8512.0,-6339.0,1046.0
Trinidad and Tobago,1994,386127.0,776259.0,79647.0,1242033,19682.0,8603.0,-6339.0,751.0
Trinidad and Tobago,1995,376925.0,788629.0,80953.0,1246507,19258.0,8710.0,-6339.0,265.0
Trinidad and Tobago,1996,366907.0,800982.0,82139.0,1250028,17992.0,8819.0,-6339.0,687.0
Trinidad and Tobago,1997,355103.0,814695.0,83236.0,1253034,18452.0,8936.0,-6339.0,-171.0
Trinidad and Tobago,1998,342667.0,828883.0,84322.0,1255872,17898.0,9061.0,-6339.0,340.0
Trinidad and Tobago,1999,330499.0,842534.0,85477.0,1258510,18321.0,9203.0,-6339.0,-141.0
Trinidad and Tobago,2000,318065.0,856300.0,86770.0,1261135,18160.0,9350.0,-6339.0,154.0
Trinidad and Tobago,2001,306305.0,870992.0,88360.0,1265657,18078.0,9508.0,-1996.0,-2052.0
Trinidad and Tobago,2002,296944.0,884390.0,90275.0,1271609,16990.0,9665.0,-1996.0,623.0
Trinidad and Tobago,2003,289493.0,895522.0,92349.0,1277364,18014.0,9837.0,-1996.0,-426.0
Trinidad and Tobago,2004,283914.0,904847.0,94537.0,1283298,17703.0,10020.0,-1996.0,247.0
Trinidad and Tobago,2005,279027.0,912859.0,96881.0,1288767,17264.0,10017.0,-1996.0,218.0
Trinidad and Tobago,2006,275379.0,919607.0,99434.0,1294420,18090.0,10040.0,-1996.0,-401.0
Trinidad and Tobago,2007,272861.0,925755.0,102233.0,1300849,18889.0,10089.0,-1996.0,-375.0
Trinidad and Tobago,2008,271740.0,931038.0,105344.0,1308122,19888.0,10151.0,-1996.0,-468.0
Trinidad and Tobago,2009,271674.0,934368.0,108829.0,1314871,17949.0,10195.0,-1996.0,991.0
Trinidad and Tobago,2010,272083.0,936439.0,112757.0,1321279,19306.0,10254.0,-1996.0,-648.0
Trinidad and Tobago,2011,273501.0,937279.0,117145.0,1327925,18575.0,10343.0,-1996.0,410.0
Trinidad and Tobago,2012,274989.0,937390.0,121937.0,1334316,18922.0,10432.0,-1943.0,-156.0
Trinidad and Tobago,2013,276584.0,937181.0,127090.0,1340855,18959.0,10538.0,-1891.0,9.0
Trinidad and Tobago,2014,278200.0,936728.0,132509.0,1347437,19122.0,10650.0,-1838.0,-52.0
Trinidad and Tobago,2015,279132.0,936350.0,138138.0,1353620,18281.0,10762.0,-1785.0,449.0
Trinidad and Tobago,2016,279247.0,936065.0,143935.0,1359247,18142.0,10888.0,-1734.0,107.0
Trinidad and Tobago,2017,279304.0,935779.0,149881.0,1364964,16569.0,11017.0,363.0,-198.0
Trinidad and Tobago,2018,282911.0,950697.0,156126.0,1389734,16217.0,11177.0,38585.0,-18855.0
Trinidad and Tobago,2019,283197.0,959599.0,162627.0,1405423,16133.0,11341.0,-17039.0,27936.0
Trinidad and Tobago,2020,279354.0,952159.0,169311.0,1400824,15676.0,11495.0,-1131.0,-7649.0
Trinidad and Tobago,2021,276685.0,950554.0,176266.0,1403505,15415.0,11631.0,-1471.0,368.0
Trinidad and Tobago,2022,272911.0,949326.0,183409.0,1405646,15164.0,11776.0,-1418.0,171.0
Trinidad and Tobago,2023,268049.0,948627.0,190784.0,1407460,14951.0,11929.0,-1365.0,157.0
Turks and Caicos Islands,1991,3711.0,7840.0,589.0,12140,391.0,72.0,318.0,-1395957.0
Turks and Caicos Islands,1992,3928.0,8270.0,600.0,12798,400.0,64.0,344.0,-22.0
Turks and Caicos Islands,1993,4160.0,8705.0,620.0,13485,409.0,82.0,368.0,-8.0
Turks and Caicos Islands,1994,4396.0,9171.0,632.0,14199,418.0,78.0,392.0,-18.0
Turks and Caicos Islands,1995,4639.0,9654.0,647.0,14940,426.0,93.0,417.0,-9.0
Turks and Caicos Islands,1996,4891.0,10164.0,664.0,15719,435.0,70.0,441.0,-27.0
Turks and Caicos Islands,1997,5146.0,10712.0,684.0,16542,445.0,70.0,465.0,-17.0
Turks and Caicos Islands,1998,5411.0,11293.0,716.0,17420,455.0,31.0,491.0,-37.0
Turks and Caicos Islands,1999,5686.0,11908.0,748.0,18342,465.0,50.0,515.0,-8.0
Turks and Caicos Islands,2000,5957.0,12543.0,771.0,19271,475.0,85.0,539.0,0.0
Turks and Caicos Islands,2001,6229.0,13203.0,783.0,20215,482.0,88.0,564.0,-14.0
Turks and Caicos Islands,2002,6527.0,14078.0,801.0,21406,485.0,61.0,1000.0,-233.0
Turks and Caicos Islands,2003,6862.0,15222.0,835.0,22919,496.0,93.0,1200.0,-90.0
Turks and Caicos Islands,2004,7256.0,16782.0,912.0,24950,518.0,59.0,1999.0,-427.0
Turks and Caicos Islands,2005,7741.0,18817.0,1030.0,27588,553.0,68.0,2333.0,-180.0
Turks and Caicos Islands,2006,8158.0,21256.0,1165.0,30579,592.0,93.0,2666.0,-174.0
Turks and Caicos Islands,2007,8619.0,23980.0,1305.0,33904,632.0,148.0,2999.0,-158.0
Turks and Caicos Islands,2008,9128.0,27001.0,1476.0,37605,671.0,83.0,3332.0,-219.0
Turks and Caicos Islands,2009,9591.0,29730.0,1650.0,40971,740.0,94.0,2166.0,554.0
Turks and Caicos Islands,2010,9908.0,31534.0,1772.0,43214,776.0,103.0,1000.0,570.0
Turks and Caicos Islands,2011,10153.0,32830.0,1859.0,44842,795.0,111.0,900.0,44.0
Turks and Caicos Islands,2012,10394.0,34036.0,1949.0,46379,809.0,118.0,800.0,46.0
Turks and Caicos Islands,2013,10618.0,35170.0,2032.0,47820,817.0,127.0,700.0,51.0
Turks and Caicos Islands,2014,10836.0,36196.0,2125.0,49157,821.0,136.0,600.0,52.0
Turks and Caicos Islands,2015,11046.0,37107.0,2233.0,50386,819.0,144.0,500.0,54.0
Turks and Caicos Islands,2016,11236.0,37966.0,2353.0,51555,816.0,153.0,500.0,6.0
Turks and Caicos Islands,2017,11423.0,38791.0,2497.0,52711,813.0,162.0,500.0,5.0
Turks and Caicos Islands,2018,11606.0,39594.0,2654.0,53854,808.0,172.0,500.0,7.0
Turks and Caicos Islands,2019,11789.0,40369.0,2824.0,54982,803.0,182.0,500.0,7.0
Turks and Caicos Islands,2020,11942.0,41158.0,2995.0,56095,797.0,192.0,500.0,8.0
Turks and Caicos Islands,2021,12079.0,41929.0,3188.0,57196,793.0,198.0,500.0,6.0
Turks and Caicos Islands,2022,12195.0,42707.0,3384.0,58286,789.0,204.0,500.0,5.0
Turks and Caicos Islands,2023,12288.0,43479.0,3600.0,59367,786.0,209.0,500.0,4.0
United Kingdom,1991,11047549.0,37446435.0,9079630.0,57573614,792269.0,646181.0,44001.0,57324158.0
United Kingdom,1992,11171319.0,37443652.0,9120968.0,57735939,780799.0,634238.0,-11999.0,27763.0
United Kingdom,1993,11269679.0,37445573.0,9138990.0,57854242,761526.0,658481.0,-1001.0,16259.0
United Kingdom,1994,11319718.0,37524445.0,9161523.0,58005686,750480.0,627636.0,78001.0,-49401.0
United Kingdom,1995,11323054.0,37673214.0,9190535.0,58186803,731882.0,645493.0,75000.0,19728.0
United Kingdom,1996,11310764.0,37814378.0,9219424.0,58344566,733163.0,636024.0,56999.0,3625.0
United Kingdom,1997,11314950.0,37938877.0,9240245.0,58494072,726622.0,629746.0,47999.0,4631.0
United Kingdom,1998,11326729.0,38105570.0,9248068.0,58680367,716888.0,629172.0,139999.0,-41420.0
United Kingdom,1999,11319197.0,38341668.0,9248817.0,58909682,699976.0,632062.0,163000.0,-1599.0
United Kingdom,2000,11271711.0,38595674.0,9272584.0,59139969,679029.0,608366.0,158999.0,625.0
United Kingdom,2001,11198247.0,38859027.0,9317453.0,59374727,669123.0,602268.0,172999.0,-5096.0
United Kingdom,2002,11110471.0,39121581.0,9369468.0,59601520,668777.0,608045.0,153000.0,13061.0
United Kingdom,2003,11013770.0,39386405.0,9423443.0,59823618,695549.0,612085.0,147000.0,-8366.0
United Kingdom,2004,10943736.0,39693481.0,9489735.0,60126952,715996.0,584791.0,245000.0,-72871.0
United Kingdom,2005,10870712.0,40061097.0,9555537.0,60487346,722549.0,582964.0,204999.0,15810.0
United Kingdom,2006,10814165.0,40437351.0,9595292.0,60846808,748563.0,572224.0,198001.0,-14878.0
United Kingdom,2007,10793933.0,40779684.0,9675643.0,61249260,772245.0,574680.0,232998.0,-28111.0
United Kingdom,2008,10806123.0,41027788.0,9823119.0,61657030,794357.0,572378.0,162998.0,22793.0
United Kingdom,2009,10843588.0,41203457.0,10002752.0,62049797,790184.0,552626.0,162999.0,-7790.0
United Kingdom,2010,10905237.0,41400103.0,10197150.0,62502490,807250.0,554064.0,251644.0,-52137.0
United Kingdom,2011,10984775.0,41598432.0,10410987.0,62994194,807730.0,544492.0,215341.0,13125.0
United Kingdom,2012,11066409.0,41615762.0,10765928.0,63448099,812925.0,560518.0,176823.0,24675.0
United Kingdom,2013,11141609.0,41661985.0,11069139.0,63872733,778786.0,567861.0,209112.0,4597.0
United Kingdom,2014,11215692.0,41816807.0,11313950.0,64346449,776292.0,561801.0,312905.0,-53680.0
United Kingdom,2015,11311076.0,42035806.0,11521475.0,64868357,777157.0,593006.0,332269.0,5488.0
United Kingdom,2016,11418663.0,42229473.0,11696148.0,65344284,774818.0,587936.0,248553.0,40492.0
United Kingdom,2017,11519495.0,42405552.0,11858022.0,65783069,755041.0,597450.0,284544.0,-3350.0
United Kingdom,2018,11585397.0,42594367.0,12016637.0,66196401,731204.0,606281.0,259606.0,28803.0
United Kingdom,2019,11606778.0,42811332.0,12185657.0,66603767,712656.0,594974.0,312521.0,-22837.0
United Kingdom,2020,11609445.0,43057458.0,12355952.0,67022855,720116.0,601510.0,289367.0,11115.0
United Kingdom,2021,11600223.0,43278232.0,12540668.0,67419123,726232.0,607882.0,266213.0,11705.0
United Kingdom,2022,11570867.0,43465046.0,12755487.0,67791400,731655.0,614724.0,243058.0,12288.0
United Kingdom,2023,11521681.0,43626704.0,12990099.0,68138484,736002.0,621728.0,219905.0,12905.0
Uruguay,1991,793185.0,1932502.0,373023.0,3098710,54754.0,29774.0,-11858.0,-65052896.0
Uruguay,1992,789449.0,1941757.0,380225.0,3111431,54186.0,30008.0,-11858.0,401.0
Uruguay,1993,786325.0,1950740.0,386766.0,3123831,55953.0,31616.0,-11858.0,-79.0
Uruguay,1994,784363.0,1959570.0,393099.0,3137032,55990.0,30209.0,-11858.0,-722.0
Uruguay,1995,782918.0,1967887.0,399234.0,3150039,55664.0,31715.0,-11858.0,916.0
Uruguay,1996,784000.0,1975271.0,404871.0,3164142,58862.0,30888.0,-11858.0,-2013.0
Uruguay,1997,788605.0,1981462.0,410857.0,3180924,58032.0,30459.0,-10125.0,-666.0
Uruguay,1998,793683.0,1986085.0,416157.0,3195925,54760.0,32082.0,-10125.0,2448.0
Uruguay,1999,799585.0,1988356.0,420010.0,3207951,54055.0,32430.0,-10125.0,526.0
Uruguay,2000,801750.0,1994334.0,423712.0,3219796,52770.0,30456.0,-10125.0,-344.0
Uruguay,2001,800981.0,2002945.0,427268.0,3231194,51959.0,31228.0,-10125.0,792.0
Uruguay,2002,799932.0,2011681.0,429984.0,3241597,51953.0,31628.0,-10125.0,203.0
Uruguay,2003,797870.0,2020693.0,432093.0,3250656,50631.0,32587.0,-10125.0,1140.0
Uruguay,2004,793695.0,2030743.0,434030.0,3258468,50052.0,32222.0,-10125.0,107.0
Uruguay,2005,786782.0,2041985.0,436147.0,3264914,46944.0,32319.0,-9437.0,1258.0
Uruguay,2006,778961.0,2053623.0,438726.0,3271310,47410.0,31056.0,-8750.0,-1208.0
Uruguay,2007,772323.0,2064817.0,441802.0,3278942,46829.0,31108.0,-8062.0,-27.0
Uruguay,2008,764582.0,2077141.0,444898.0,3286621,46230.0,31157.0,-7375.0,-19.0
Uruguay,2009,755457.0,2090828.0,448044.0,3294329,45614.0,31208.0,-6688.0,-10.0
Uruguay,2010,745942.0,2104822.0,451314.0,3302078,45039.0,31259.0,-6000.0,-31.0
Uruguay,2011,734612.0,2120593.0,454786.0,3309991,44757.0,31312.0,-5400.0,-132.0
Uruguay,2012,721795.0,2137883.0,458487.0,3318165,44465.0,31362.0,-4800.0,-129.0
Uruguay,2013,710698.0,2153478.0,462421.0,3326597,44164.0,31404.0,-4200.0,-128.0
Uruguay,2014,701241.0,2167443.0,466615.0,3335299,43885.0,31441.0,-3600.0,-142.0
Uruguay,2015,692462.0,2180774.0,471057.0,3344293,43612.0,31469.0,-3000.0,-149.0
Uruguay,2016,684548.0,2193054.0,475802.0,3353404,43570.0,31492.0,-3000.0,33.0
Uruguay,2017,676977.0,2204498.0,480987.0,3362462,43549.0,31510.0,-3000.0,19.0
Uruguay,2018,670009.0,2214692.0,486777.0,3371478,43520.0,31526.0,-3000.0,22.0
Uruguay,2019,663893.0,2223241.0,493326.0,3380460,43511.0,31543.0,-3000.0,14.0
Uruguay,2020,659424.0,2229279.0,500658.0,3389361,43394.0,31560.0,-3000.0,67.0
Uruguay,2021,656059.0,2233390.0,508790.0,3398239,43331.0,31408.0,-3000.0,-45.0
Uruguay,2022,652618.0,2236907.0,517688.0,3407213,43300.0,31274.0,-3000.0,-52.0
Uruguay,2023,649668.0,2239427.0,527169.0,3416264,43231.0,31156.0,-3000.0,-24.0
